region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2016,6.67,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2016,6.67,0.2684210526315789
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2016,6.67,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2016,6.67,0.2684210526315789
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2016,7.39,0.1746031746031746
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4456521739130434
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4725274725274725
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.5054945054945055
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4456521739130434
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4456521739130434
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4835164835164835
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4456521739130434
Latin America and the Caribbean,143,Nicaragua,Authoritarian,3.194,2016,4.81,0.4456521739130434
Latin America and the Caribbean,75,Peru,Hybrid regime,6.348000000000001,2016,6.65,0.3
Latin America and the Caribbean,75,Peru,Hybrid regime,6.348000000000001,2016,6.65,0.3
Asia and Australasia,15,Australia,Full democracy,8.95,2016,9.01,0.3
Asia and Australasia,15,Australia,Full democracy,8.95,2016,9.01,0.3
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2016,6.62,0.1733333333333333
Asia and Australasia,52,Philippines,Flawed democracy,6.651999999999999,2016,6.94,0.2945205479452055
Asia and Australasia,52,Philippines,Flawed democracy,6.651999999999999,2016,6.94,0.2945205479452055
Asia and Australasia,52,Philippines,Flawed democracy,6.651999999999999,2016,6.94,0.2945205479452055
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2016,3.96,0.1538461538461538
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0461538461538461
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0634920634920634
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0634920634920634
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0461538461538461
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0634920634920634
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0461538461538461
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2016,3.85,0.0461538461538461
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,95,Morocco,Hybrid regime,5.042,2016,4.77,0.2050632911392405
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2016,3.18,0.0975609756097561
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2016,3.18,0.0975609756097561
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2016,3.18,0.0975609756097561
Middle East and North Africa,114,Qatar,Authoritarian,3.3839999999999995,2016,3.18,0.0975609756097561
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2016,1.93,0.1986754966887417
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2016,1.61,0.0857142857142857
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2016,1.61,0.0857142857142857
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2016,1.61,0.0857142857142857
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2016,1.61,0.0857142857142857
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2016,1.61,0.0857142857142857
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2016,6.75,0.1309090909090909
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2016,3.96,0.1695906432748538
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,99,Uganda,Hybrid regime,4.838,2016,5.26,0.3485838779956427
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1796407185628742
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1796407185628742
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1796407185628742
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1796407185628742
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1796407185628742
Sub-Saharan Africa,78,Zambia,Hybrid regime,5.416,2016,5.99,0.1676646706586826
Western Europe,20,Austria,Full democracy,8.202,2017,8.42,0.3715846994535519
Western Europe,20,Austria,Full democracy,8.202,2017,8.42,0.3715846994535519
Western Europe,20,Austria,Full democracy,8.202,2017,8.42,0.3715846994535519
Western Europe,20,Austria,Full democracy,8.202,2017,8.42,0.3715846994535519
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3968804159445407
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,22,France,Full democracy,7.994,2017,7.8,0.3951473136915078
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.308885754583921
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.311706629055007
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.308885754583921
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.308885754583921
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.311706629055007
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,14,Germany,Full democracy,8.7,2017,8.61,0.3145275035260931
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3968253968253968
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,3,Iceland,Full democracy,9.446,2017,9.58,0.3809523809523809
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1492537313432835
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1343283582089552
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1343283582089552
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1343283582089552
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1194029850746268
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1194029850746268
Western Europe,33,Malta,Flawed democracy,7.822,2017,8.15,0.1343283582089552
Western Europe,9,Netherlands,Full democracy,8.948,2017,8.89,0.3133333333333333
Western Europe,9,Netherlands,Full democracy,8.948,2017,8.89,0.3333333333333333
Western Europe,9,Netherlands,Full democracy,8.948,2017,8.89,0.3133333333333333
Western Europe,9,Netherlands,Full democracy,8.948,2017,8.89,0.3133333333333333
Western Europe,9,Netherlands,Full democracy,8.948,2017,8.89,0.3133333333333333
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.408284023668639
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.4142011834319526
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.4142011834319526
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.408284023668639
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.4142011834319526
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.4437869822485207
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.408284023668639
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.408284023668639
Western Europe,1,Norway,Full democracy,9.822,2017,9.87,0.408284023668639
Western Europe,18,United Kingdom,Full democracy,8.394,2017,8.53,0.32
Western Europe,18,United Kingdom,Full democracy,8.394,2017,8.53,0.32
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2928571428571428
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2928571428571428
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2928571428571428
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2017,5.98,0.2950819672131147
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2017,4.11,0.2424242424242424
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2583333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2583333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2708333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2708333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2017,7.03,0.2666666666666666
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2017,7.62,0.225
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2017,7.62,0.225
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2017,7.62,0.23
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2017,7.62,0.225
